,0
11523,0.1741
11524,0.6442
11525,0.3887
11526,0.632
11527,0.7495
11528,0.1024
11529,0.3087
11530,0.2028
11531,0.6869
11532,0.9332
11533,0.6331
11534,0.2606
11535,0.3649
11536,0.4313
11537,0.7604
11538,0.5368
11539,0.1002
11540,0.9595
11541,0.2764
11542,0.7185
11543,0.6803
11544,0.37
11545,0.5899
11546,0.5657
11547,0.5371
11548,0.4823
11549,0.331
11550,0.8247
11551,0.625
11552,0.8336
11553,0.8216
11554,0.5973
11555,0.5806
11556,0.7029
11557,0.6499
11558,0.1461
11559,0.5644
11560,0.3517
11561,0.2218
11562,0.1485
11563,0.9785
11564,0.9662
11565,0.907
11566,0.8261
11567,0.7248
11568,0.1501
11569,0.3876
11570,0.9638
11571,0.2693
11572,0.651
11573,0.7649
11574,0.9678
11575,0.1373
11576,0.578
11577,0.8108
11578,0.9487
11579,0.7755
11580,0.2032
11581,0.5306
11582,0.1801
11583,0.6477
11584,0.9759
11585,0.1582
11586,0.1049
11587,0.8192
11588,0.2337
11589,0.8029
11590,0.6134
11591,0.5753
11592,0.672
11593,0.3523
11594,0.9208
11595,0.5193
11596,0.3356
11597,0.3347
11598,0.888
11599,0.407
11600,0.2641
11601,0.7743
11602,0.1185
11603,0.7988
11604,0.4948
11605,0.1899
11606,0.6179
11607,0.2929
11608,0.2597
11609,0.2564
11610,0.8866
11611,0.5935
11612,0.6113
11613,0.2971
11614,0.7343
11615,0.8463
11616,0.9646
11617,0.1936
11618,0.6502
11619,0.9358
11620,0.389
11621,0.9203
11622,0.3803
11623,0.1281
11624,0.5863
11625,0.5854
11626,0.6
11627,0.23
11628,0.9198
11629,0.6475
11630,0.3102
11631,0.5817
11632,0.282
11633,0.2443
11634,0.6539
11635,0.7932
11636,0.2693
11637,0.4257
11638,0.246
11639,0.3648
11640,0.2181
11641,0.5782
11642,0.8804
11643,0.1411
11644,0.8448
11645,0.5944
11646,0.0959
11647,0.9781
11648,0.9027
11649,0.1061
11650,0.8023
11651,0.29
11652,0.5095
11653,0.1426
11654,0.625
11655,0.283
11656,0.2867
11657,0.4111
11658,0.5317
11659,0.678
11660,0.4664
11661,0.6505
11662,0.7833
11663,0.2091
11664,0.1772
11665,0.5885
11666,0.9346
11667,0.6515
11668,0.2453
11669,0.1028
11670,0.4319
11671,0.0802
11672,0.8502
11673,0.6007
11674,0.869
11675,0.0845
11676,0.2807
11677,0.8053
11678,0.7403
11679,0.7606
11680,0.852
11681,0.6347
11682,0.1666
11683,0.8983
11684,0.4941
11685,0.4789
11686,0.8386
11687,0.9085
11688,0.1902
11689,0.2283
11690,0.9405
11691,0.759
11692,0.1418
11693,0.4838
11694,0.3334
11695,0.5977
11696,0.7431
11697,0.0808
11698,0.511
11699,0.1437
11700,0.1335
11701,0.517
11702,0.8025
11703,0.6945
11704,0.4308
11705,0.3845
11706,0.7378
11707,0.3885
11708,0.6824
11709,0.5038
11710,0.1343
11711,0.0706
11712,0.446
11713,0.2764
11714,0.2993
11715,0.475
11716,0.083
11717,0.6855
11718,0.0841
11719,0.1065
11720,0.69
11721,0.6467
11722,0.4889
11723,0.3391
11724,0.25
11725,0.143
11726,0.5324
11727,0.3088
11728,0.2363
11729,0.8491
11730,0.7378
11731,0.3305
11732,0.6864
11733,0.1855
11734,0.2935
11735,0.9267
11736,0.5796
11737,0.1519
11738,0.7077
11739,0.7482
11740,0.8195
11741,0.9529
11742,0.3082
11743,0.5219
11744,0.8011
11745,0.7593
11746,0.1063
11747,0.2404
11748,0.7388
11749,0.5177
11750,0.6941
11751,0.4082
11752,0.8821
11753,0.7504
11754,0.0763
11755,0.4477
11756,0.0805
11757,0.1324
11758,0.5432
11759,0.9282
11760,0.1763
11761,0.9342
11762,0.1709
11763,0.3048
11764,0.4525
11765,0.4871
11766,0.4006
11767,0.7908
11768,0.8283
11769,0.6855
11770,0.151
11771,0.1024
11772,0.6337
11773,0.828
11774,0.8469
11775,0.644
11776,0.7668
11777,0.4201
11778,0.4213
11779,0.5861
11780,0.3077
11781,0.3779
11782,0.1032
11783,0.9541
11784,0.6164
11785,0.8244
11786,0.6476
11787,0.5186
11788,0.4777
11789,0.8341
11790,0.5999
11791,0.844
11792,0.1404
11793,0.9012
11794,0.2031
11795,0.9553
11796,0.2883
11797,0.2798
11798,0.8377
11799,0.5829
11800,0.6522
11801,0.1928
11802,0.2689
11803,0.8303
11804,0.684
11805,0.6257
11806,0.9324
11807,0.1893
11808,0.1582
11809,0.3145
11810,0.1777
11811,0.6134
11812,0.9035
11813,0.7282
11814,0.4373
11815,0.5877
11816,0.0832
11817,0.0717
11818,0.9508
11819,0.7546
11820,0.5112
11821,0.3307
11822,0.1277
11823,0.3337
11824,0.5088
11825,0.2715
11826,0.1136
11827,0.7145
11828,0.923
11829,0.1811
11830,0.087
11831,0.1721
11832,0.9647
11833,0.762
11834,0.9723
11835,0.6182
11836,0.8387
11837,0.7817
11838,0.3886
11839,0.5737
11840,0.886
11841,0.4878
11842,0.482
11843,0.9364
11844,0.8594
11845,0.4624
11846,0.4893
11847,0.5311
11848,0.4833
11849,0.5031
11850,0.7771
11851,0.4333
11852,0.2198
11853,0.1534
11854,0.6411
11855,0.8949
11856,0.625
11857,0.5673
11858,0.9441
11859,0.3943
11860,0.1055
11861,0.8867
11862,0.115
11863,0.8742
11864,0.4445
11865,0.9594
11866,0.7778
11867,0.3204
11868,0.9217
11869,0.7288
11870,0.6264
11871,0.4556
11872,0.7542
11873,0.328
11874,0.2785
11875,0.8312
11876,0.7077
11877,0.6812
11878,0.4002
11879,0.3209
11880,0.2827
11881,0.2832
11882,0.3155
11883,0.1868
11884,0.5205
11885,0.6418
11886,0.7598
11887,0.819
11888,0.7835
11889,0.9632
11890,0.6172
11891,0.772
11892,0.3567
11893,0.2562
11894,0.2591
11895,0.8313
11896,0.3671
11897,0.794
11898,0.3167
11899,0.9274
11900,0.62
11901,0.3677
11902,0.6565
11903,0.4165
11904,0.5238
11905,0.8742
11906,0.8408
11907,0.1179
11908,0.2824
11909,0.7043
11910,0.4058
11911,0.4792
11912,0.559
11913,0.6082
11914,0.6357
11915,0.9683
11916,0.8312
11917,0.2339
11918,0.5539
11919,0.9595
11920,0.4147
11921,0.6715
11922,0.8156
11923,0.5022
11924,0.8014
11925,0.4998
11926,0.8515
11927,0.7083
11928,0.9523
11929,0.6562
11930,0.7051
11931,0.5991
11932,0.7712
11933,0.5397
11934,0.8613
11935,0.8071
11936,0.3505
11937,0.6499
11938,0.804
11939,0.4038
11940,0.156
11941,0.3315
11942,0.2068
11943,0.8776
11944,0.9343
11945,0.8975
11946,0.738
11947,0.7959
11948,0.5399
11949,0.8843
11950,0.4041
11951,0.1854
11952,0.3224
11953,0.2452
11954,0.3632
11955,0.2869
11956,0.8817
11957,0.7119
11958,0.2134
11959,0.7354
11960,0.4605
11961,0.518
11962,0.4285
11963,0.4252
11964,0.091
11965,0.6764
11966,0.523
11967,0.121
11968,0.3424
11969,0.5836
11970,0.8093
11971,0.5461
11972,0.6082
11973,0.7379
11974,0.0883
11975,0.642
11976,0.6854
11977,0.1622
11978,0.4644
11979,0.5381
11980,0.8404
11981,0.9508
11982,0.7523
11983,0.6917
11984,0.6052
11985,0.6733
11986,0.8557
11987,0.9469
11988,0.7766
11989,0.2497
11990,0.2111
11991,0.9266
11992,0.9878
11993,0.8313
11994,0.7737
11995,0.2536
11996,0.1069
11997,0.9563
11998,0.5541
11999,0.7378
12000,0.5829
12001,0.9142
12002,0.2244
12003,0.9581
12004,0.5395
12005,0.3189
12006,0.5725
12007,0.9899
12008,0.2731
12009,0.6279
12010,0.2805
12011,0.3786
12012,0.8606
12013,0.458
12014,0.4004
12015,0.5577
12016,0.3456
12017,0.1516
12018,0.6043
12019,0.2191
12020,0.1921
12021,0.3513
12022,0.6831
12023,0.9172
12024,0.2278
12025,0.4393
12026,0.5545
12027,0.921
12028,0.8876
12029,0.7988
12030,0.6279
12031,0.7328
12032,0.2615
12033,0.1791
12034,0.6682
12035,0.1467
12036,0.8999
12037,0.3369
12038,0.7492
12039,0.2444
12040,0.5178
12041,0.6795
12042,0.868
12043,0.0698
12044,0.1041
12045,0.5082
12046,0.5193
12047,0.8096
12048,0.6796
12049,0.9095
12050,0.6817
12051,0.6126
12052,0.3557
12053,0.5673
12054,0.9388
12055,0.4839
12056,0.4221
12057,0.4277
12058,0.9811
12059,0.3666
12060,0.1446
12061,0.5999
12062,0.1842
12063,0.7763
12064,0.2435
12065,0.8728
12066,0.5175
12067,0.3869
12068,0.6914
12069,0.0839
12070,0.9299
12071,0.1597
12072,0.0849
12073,0.8111
12074,0.2321
12075,0.2389
12076,0.909
12077,0.7527
12078,0.3424
12079,0.5485
12080,0.1858
12081,0.7715
12082,0.3507
12083,0.3821
12084,0.8048
12085,0.6883
12086,0.1497
12087,0.8142
12088,0.5626
12089,0.4962
12090,0.8395
12091,0.9133
12092,0.4479
12093,0.2674
12094,0.5722
12095,0.1374
12096,0.7278
12097,0.314
12098,0.3224
12099,0.2902
12100,0.1622
12101,0.3313
12102,0.3336
12103,0.448
12104,0.3045
12105,0.2503
12106,0.4139
12107,0.5432
12108,0.4715
12109,0.0839
12110,0.9596
12111,0.1856
12112,0.49
12113,0.5954
12114,0.6679
12115,0.7512
12116,0.3611
12117,0.6468
12118,0.108
12119,0.6872
12120,0.1565
12121,0.4405
12122,0.3236
12123,0.6859
12124,0.1132
12125,0.1022
12126,0.5431
12127,0.1067
12128,0.554
12129,0.3766
12130,0.6472
12131,0.75
12132,0.1675
12133,0.4179
12134,0.2401
12135,0.7487
12136,0.0812
12137,0.6464
12138,0.8593
12139,0.6696
12140,0.3131
12141,0.2461
12142,0.2813
12143,0.693
12144,0.6626
12145,0.7471
12146,0.755
12147,0.456
12148,0.8665
12149,0.2865
12150,0.5786
12151,0.3076
12152,0.0809
12153,0.5782
12154,0.9703
12155,0.9586
12156,0.7424
12157,0.8672
12158,0.4596
12159,0.5397
12160,0.678
12161,0.2827
12162,0.4853
12163,0.2672
12164,0.2625
12165,0.3597
12166,0.6672
12167,0.1367
12168,0.2916
12169,0.7637
12170,0.3201
12171,0.7145
12172,0.9401
12173,0.4475
12174,0.138
12175,0.8743
12176,0.4024
12177,0.5273
12178,0.3148
12179,0.7332
12180,0.614
12181,0.1387
12182,0.9624
12183,0.8787
12184,0.5555
12185,0.2629
12186,0.5985
12187,0.7357
12188,0.1765
12189,0.4759
12190,0.9835
12191,0.6991
12192,0.1564
12193,0.3631
12194,0.546
12195,0.3993
12196,0.785
12197,0.8069
12198,0.6083
12199,0.1891
12200,0.2773
12201,0.7828
12202,0.1049
12203,0.2001
12204,0.7824
12205,0.4588
12206,0.1886
12207,0.2118
12208,0.2651
12209,0.363
12210,0.6065
12211,0.4649
12212,0.1924
12213,0.608
12214,0.8378
12215,0.7495
12216,0.5955
12217,0.3859
12218,0.8705
12219,0.497
12220,0.5879
12221,0.1627
12222,0.8792
12223,0.5014
12224,0.422
12225,0.2333
12226,0.9553
12227,0.7622
12228,0.8841
12229,0.8539
12230,0.2202
12231,0.7902
12232,0.0904
12233,0.7696
12234,0.3496
12235,0.4355
12236,0.4049
12237,0.6592
12238,0.8904
12239,0.7735
12240,0.75
12241,0.3442
12242,0.2778
12243,0.8758
12244,0.8956
12245,0.4055
12246,0.0959
12247,0.4457
12248,0.8218
12249,0.1773
12250,0.8961
12251,0.2238
12252,0.4312
12253,0.5319
12254,0.4228
12255,0.9475
12256,0.4354
12257,0.7299
12258,0.9612
12259,0.8843
12260,0.634
12261,0.8422
12262,0.9028
12263,0.6581
12264,0.1032
12265,0.858
12266,0.6432
12267,0.304
12268,0.8423
12269,0.637
12270,0.7004
12271,0.2471
12272,0.1087
12273,0.1021
12274,0.5408
12275,0.6651
12276,0.7931
12277,0.7543
12278,0.5509
12279,0.4527
12280,0.3148
12281,0.7792
12282,0.0905
12283,0.8994
12284,0.5982
12285,0.3398
12286,0.3757
12287,0.5986
12288,0.1845
12289,0.307
12290,0.2248
12291,0.1384
12292,0.8948
12293,0.7724
12294,0.656
12295,0.5357
12296,0.0808
12297,0.6737
12298,0.4278
12299,0.4602
12300,0.7121
12301,0.8763
12302,0.5104
12303,0.5457
12304,0.3976
12305,0.6274
12306,0.1973
12307,0.2705
12308,0.9888
12309,0.2419
12310,0.7419
12311,0.8607
12312,0.3217
12313,0.4993
12314,0.1925
12315,0.7883
12316,0.6053
12317,0.6317
12318,0.0775
12319,0.726
12320,0.5961
12321,0.7189
12322,0.3975
12323,0.2349
12324,0.437
12325,0.2902
12326,0.2385
12327,0.5049
12328,0.2938
12329,0.4352
12330,0.6928
12331,0.6613
12332,0.7524
12333,0.3973
12334,0.7882
12335,0.1141
12336,0.9564
12337,0.1036
12338,0.3161
12339,0.6532
12340,0.1101
12341,0.2463
12342,0.5604
12343,0.1616
12344,0.1585
12345,0.6156
12346,0.223
12347,0.9576
12348,0.3173
12349,0.2431
12350,0.5815
12351,0.6872
12352,0.8179
12353,0.2536
12354,0.9408
12355,0.3423
12356,0.6285
12357,0.5954
12358,0.2949
12359,0.5817
12360,0.4186
12361,0.8214
12362,0.31
12363,0.8284
12364,0.4894
12365,0.3295
12366,0.2192
12367,0.2352
12368,0.8307
12369,0.2389
12370,0.2172
12371,0.3896
12372,0.2193
12373,0.4803
12374,0.8821
12375,0.4037
12376,0.4744
12377,0.1425
12378,0.2933
12379,0.9221
12380,0.9399
12381,0.1078
12382,0.9784
12383,0.3703
12384,0.5819
12385,0.6368
12386,0.1159
12387,0.5341
12388,0.3335
12389,0.0966
12390,0.656
12391,0.3411
12392,0.2876
12393,0.9093
12394,0.1656
12395,0.2473
12396,0.8362
12397,0.1152
12398,0.6014
12399,0.936
12400,0.6068
12401,0.3002
12402,0.6301
12403,0.9196
12404,0.4672
12405,0.6326
12406,0.7849
12407,0.1681
12408,0.6392
12409,0.4191
12410,0.7858
12411,0.584
12412,0.1808
12413,0.9585
12414,0.8631
12415,0.9324
12416,0.7389
12417,0.3631
12418,0.5571
12419,0.3986
12420,0.1112
12421,0.4325
12422,0.7174
12423,0.2856
12424,0.8898
12425,0.9536
12426,0.7172
12427,0.6039
12428,0.8581
12429,0.6679
12430,0.6657
12431,0.3589
12432,0.2116
12433,0.5169
12434,0.0898
12435,0.2154
12436,0.2308
12437,0.8123
12438,0.6689
12439,0.3479
12440,0.3522
12441,0.4906
12442,0.5707
12443,0.2672
12444,0.4132
12445,0.0737
12446,0.8448
12447,0.345
12448,0.7398
12449,0.0981
12450,0.7689
12451,0.5106
12452,0.4607
12453,0.6139
12454,0.7565
12455,0.5691
12456,0.5995
12457,0.5351
12458,0.8331
12459,0.528
12460,0.8857
12461,0.1883
12462,0.3123
12463,0.0974
12464,0.3921
12465,0.4569
12466,0.9017
12467,0.1952
12468,0.9218
12469,0.5473
12470,0.0822
12471,0.4388
12472,0.572
12473,0.25
12474,0.3791
12475,0.6517
12476,0.3976
12477,0.1943
12478,0.9346
12479,0.4157
12480,0.0884
12481,0.5956
12482,0.618
12483,0.6322
12484,0.5649
12485,0.8364
12486,0.3587
12487,0.6074
12488,0.6268
12489,0.1588
12490,0.8061
12491,0.2973
12492,0.0901
12493,0.8762
12494,0.6291
12495,0.3887
12496,0.3092
12497,0.9399
12498,0.8444
12499,0.207
12500,0.1542
12501,0.6744
12502,0.8814
12503,0.5171
12504,0.6948
12505,0.1046
12506,0.193
12507,0.7091
12508,0.9322
12509,0.9891
12510,0.3472
12511,0.4531
12512,0.3433
12513,0.3019
12514,0.4334
12515,0.3779
12516,0.3661
12517,0.7239
12518,0.8955
12519,0.3324
12520,0.8239
12521,0.261
12522,0.5125
12523,0.64
12524,0.804
12525,0.105
12526,0.6104
12527,0.3275
12528,0.8791
12529,0.2297
12530,0.3945
12531,0.1966
12532,0.357
12533,0.851
12534,0.2126
12535,0.901
12536,0.7583
12537,0.5714
12538,0.4473
12539,0.8463
12540,0.5076
12541,0.7077
12542,0.4429
12543,0.2391
12544,0.6132
12545,0.2722
12546,0.3272
12547,0.9312
12548,0.9611
12549,0.5242
12550,0.9152
12551,0.9631
12552,0.4108
12553,0.7797
12554,0.1881
12555,0.0987
12556,0.3325
12557,0.4177
12558,0.9097
12559,0.725
12560,0.9223
12561,0.5936
12562,0.7281
12563,0.8436
12564,0.8495
12565,0.898
12566,0.7006
12567,0.3378
12568,0.2618
12569,0.7014
12570,0.0864
12571,0.7615
12572,0.4823
12573,0.2803
12574,0.1446
12575,0.5007
12576,0.2616
12577,0.9771
12578,0.3943
12579,0.3346
12580,0.4135
12581,0.4787
12582,0.6233
12583,0.7286
12584,0.2657
12585,0.0755
12586,0.9106
12587,0.2059
12588,0.2384
12589,0.8606
12590,0.1411
12591,0.7566
12592,0.394
12593,0.5873
12594,0.6243
12595,0.3613
12596,0.2878
12597,0.7286
12598,0.3107
12599,0.3018
12600,0.8456
12601,0.8284
12602,0.7735
12603,0.2303
12604,0.9104
12605,0.73
12606,0.239
12607,0.6798
12608,0.2309
12609,0.3027
12610,0.5217
12611,0.6132
12612,0.6127
12613,0.5747
12614,0.5757
12615,0.9567
12616,0.6563
12617,0.0957
12618,0.6861
12619,0.0864
12620,0.1379
12621,0.4497
12622,0.7531
12623,0.3573
12624,0.8767
12625,0.4899
12626,0.538
12627,0.7829
12628,0.8853
12629,0.249
12630,0.6173
12631,0.9698
12632,0.3257
12633,0.7343
12634,0.2108
12635,0.8238
12636,0.3867
12637,0.6394
12638,0.8592
12639,0.5266
12640,0.61
12641,0.1162
12642,0.9662
12643,0.7299
12644,0.2371
12645,0.6092
12646,0.6689
12647,0.1624
12648,0.1811
12649,0.4986
12650,0.8964
12651,0.5964
12652,0.5973
12653,0.2675
12654,0.7475
12655,0.6464
12656,0.4136
12657,0.8215
12658,0.86
12659,0.5281
12660,0.6102
12661,0.7797
12662,0.9088
12663,0.2907
12664,0.2914
12665,0.8136
12666,0.9264
12667,0.2582
12668,0.3685
12669,0.1747
12670,0.1505
12671,0.6972
12672,0.6829
12673,0.247
12674,0.7052
12675,0.4106
12676,0.8447
12677,0.2772
12678,0.5149
12679,0.6523
12680,0.8971
12681,0.5163
12682,0.9804
12683,0.1051
12684,0.1857
12685,0.5473
12686,0.573
12687,0.7273
12688,0.6901
12689,0.9052
12690,0.4594
12691,0.5083
12692,0.338
12693,0.6947
12694,0.1964
12695,0.4502
12696,0.9656
12697,0.9773
12698,0.4948
12699,0.2268
12700,0.6722
12701,0.6523
12702,0.9016
12703,0.2973
12704,0.2276
12705,0.4477
12706,0.8518
12707,0.3639
12708,0.681
12709,0.4306
12710,0.7294
12711,0.7432
12712,0.1821
12713,0.7085
12714,0.9269
12715,0.5575
12716,0.4701
12717,0.6311
12718,0.9648
12719,0.8049
12720,0.2688
12721,0.4436
12722,0.2127
12723,0.5974
12724,0.8107
12725,0.3914
12726,0.6069
12727,0.667
12728,0.4297
12729,0.2259
12730,0.5552
12731,0.6939
12732,0.0854
12733,0.096
12734,0.5893
12735,0.2818
12736,0.6583
12737,0.4346
12738,0.3421
12739,0.2713
12740,0.5425
12741,0.9639
12742,0.5424
12743,0.4296
12744,0.4176
12745,0.1208
12746,0.1029
12747,0.4428
12748,0.8931
12749,0.3397
12750,0.3679
12751,0.17
12752,0.8733
12753,0.6511
12754,0.2559
12755,0.3668
12756,0.2775
12757,0.8468
12758,0.4268
12759,0.2355
12760,0.5311
12761,0.214
12762,0.3486
12763,0.6398
12764,0.6599
12765,0.2674
12766,0.3259
12767,0.5142
12768,0.0743
12769,0.1885
12770,0.282
12771,0.9639
12772,0.1797
12773,0.3905
12774,0.1593
12775,0.6859
12776,0.4815
12777,0.7803
12778,0.895
12779,0.3064
12780,0.878
12781,0.6428
12782,0.0968
12783,0.2285
12784,0.2378
12785,0.2391
12786,0.3137
12787,0.7487
12788,0.3813
12789,0.545
12790,0.4876
12791,0.3856
12792,0.7894
12793,0.5525
12794,0.853
12795,0.1708
12796,0.2234
12797,0.8887
12798,0.6727
12799,0.4572
12800,0.2694
12801,0.3678
12802,0.8201
12803,0.5751
12804,0.4726
12805,0.7199
12806,0.3556
12807,0.864
12808,0.3752
12809,0.4804
12810,0.5222
12811,0.9812
12812,0.6089
12813,0.5272
12814,0.9809
12815,0.1083
12816,0.0805
12817,0.8096
12818,0.2118
12819,0.6354
12820,0.9436
12821,0.6067
12822,0.9105
12823,0.4735
12824,0.3016
12825,0.4797
12826,0.301
12827,0.6971
12828,0.574
12829,0.4581
12830,0.6149
12831,0.7706
12832,0.6536
12833,0.5857
12834,0.3835
12835,0.2679
12836,0.8637
12837,0.6096
12838,0.6828
12839,0.5685
12840,0.1358
12841,0.3718
12842,0.7941
12843,0.4846
12844,0.6721
12845,0.1749
12846,0.6801
12847,0.5031
12848,0.4253
12849,0.8117
12850,0.7461
12851,0.337
12852,0.1989
12853,0.6591
12854,0.532
12855,0.9556
12856,0.9087
12857,0.6754
12858,0.2353
12859,0.0939
12860,0.6397
12861,0.7371
12862,0.473
12863,0.4055
12864,0.6537
12865,0.6328
12866,0.3308
12867,0.8533
12868,0.5995
12869,0.4044
12870,0.5219
12871,0.8928
12872,0.8062
12873,0.6326
12874,0.8449
12875,0.1874
12876,0.3507
12877,0.8583
12878,0.6249
12879,0.1796
12880,0.0953
12881,0.5905
12882,0.6656
12883,0.3205
12884,0.4616
12885,0.4935
12886,0.8232
12887,0.4968
12888,0.8186
12889,0.8224
12890,0.5808
12891,0.7289
12892,0.2969
12893,0.3218
12894,0.7744
12895,0.2312
12896,0.8733
12897,0.3003
12898,0.1265
12899,0.6797
12900,0.1585
12901,0.9314
12902,0.2388
12903,0.4756
12904,0.6453
12905,0.2234
12906,0.8373
12907,0.3901
12908,0.4519
12909,0.4802
12910,0.6049
12911,0.8631
12912,0.9496
12913,0.6551
12914,0.7269
12915,0.9228
12916,0.3849
12917,0.1268
12918,0.859
12919,0.6774
12920,0.8736
12921,0.6071
12922,0.297
12923,0.436
12924,0.3082
12925,0.6895
12926,0.7505
12927,0.7462
12928,0.7903
12929,0.2267
12930,0.5513
12931,0.2214
12932,0.2375
12933,0.6998
12934,0.3663
12935,0.9805
12936,0.5579
12937,0.9737
12938,0.2527
12939,0.6457
12940,0.6429
12941,0.4221
12942,0.914
12943,0.7076
12944,0.8316
12945,0.6009
12946,0.8159
12947,0.576
12948,0.7392
12949,0.5612
12950,0.2979
12951,0.1733
12952,0.4979
12953,0.8126
12954,0.7546
12955,0.8783
12956,0.9568
12957,0.7196
12958,0.9394
12959,0.6173
12960,0.8962
12961,0.6258
12962,0.8045
12963,0.7963
12964,0.1221
12965,0.4349
12966,0.5436
12967,0.2771
12968,0.7952
12969,0.1075
12970,0.9304
12971,0.897
12972,0.612
12973,0.2196
12974,0.66
12975,0.0807
12976,0.4015
12977,0.2101
12978,0.3137
12979,0.3588
12980,0.2413
12981,0.8729
12982,0.8368
12983,0.8756
12984,0.9334
12985,0.9202
12986,0.9665
12987,0.922
12988,0.5553
12989,0.2869
12990,0.6325
12991,0.5493
12992,0.2788
12993,0.2271
12994,0.5065
12995,0.7201
12996,0.2537
12997,0.4133
12998,0.5394
12999,0.5416
13000,0.4594
13001,0.8937
13002,0.4639
13003,0.7467
13004,0.163
13005,0.613
13006,0.58
13007,0.6679
13008,0.3692
13009,0.4724
13010,0.2687
13011,0.8305
13012,0.6932
13013,0.8447
13014,0.6458
13015,0.5673
13016,0.3566
13017,0.5431
13018,0.9478
13019,0.8388
13020,0.6966
13021,0.0999
13022,0.1528
13023,0.6903
13024,0.8662
13025,0.8586
13026,0.7861
13027,0.1896
13028,0.488
13029,0.9604
13030,0.6066
13031,0.438
13032,0.6791
13033,0.6683
13034,0.3774
13035,0.3631
13036,0.6614
13037,0.0704
13038,0.6526
13039,0.609
13040,0.8491
13041,0.2465
13042,0.3646
13043,0.4432
13044,0.0772
13045,0.7881
13046,0.919
13047,0.5032
13048,0.7603
13049,0.3416
13050,0.3331
13051,0.4048
13052,0.5467
13053,0.6607
13054,0.735
13055,0.377
13056,0.7423
13057,0.1142
13058,0.6902
13059,0.6893
13060,0.4964
13061,0.5229
13062,0.2557
13063,0.4353
13064,0.6017
13065,0.7154
13066,0.9723
13067,0.4675
13068,0.891
13069,0.078
13070,0.1413
13071,0.385
13072,0.56
13073,0.1122
13074,0.3816
13075,0.5448
13076,0.3043
13077,0.812
13078,0.4979
13079,0.7953
13080,0.9033
13081,0.9559
13082,0.5445
13083,0.5192
13084,0.6609
13085,0.6593
13086,0.9311
13087,0.3029
13088,0.9628
13089,0.4789
13090,0.1263
13091,0.7827
13092,0.1116
13093,0.7943
13094,0.4268
13095,0.3126
13096,0.3977
13097,0.9347
13098,0.6651
13099,0.6662
13100,0.3051
13101,0.3578
13102,0.1745
13103,0.1297
13104,0.5402
13105,0.2138
13106,0.5665
13107,0.3647
13108,0.6844
13109,0.9534
13110,0.4827
13111,0.791
13112,0.4513
13113,0.4966
13114,0.7034
13115,0.9602
13116,0.2817
13117,0.5285
13118,0.7663
13119,0.2965
13120,0.267
13121,0.837
13122,0.6509
13123,0.778
13124,0.6043
13125,0.9568
13126,0.984
13127,0.1383
13128,0.8339
13129,0.8532
13130,0.3572
13131,0.7997
13132,0.5162
13133,0.852
13134,0.4793
13135,0.6041
13136,0.9289
13137,0.4469
13138,0.5323
13139,0.8057
13140,0.3187
13141,0.4104
13142,0.2788
13143,0.2302
13144,0.1971
13145,0.8681
13146,0.9365
13147,0.8447
13148,0.716
13149,0.7448
13150,0.3134
13151,0.3834
13152,0.1465
13153,0.4859
13154,0.6552
13155,0.1803
13156,0.67
13157,0.2123
13158,0.0886
13159,0.6031
13160,0.3075
13161,0.6063
13162,0.2519
13163,0.8835
13164,0.8836
13165,0.7664
13166,0.4805
13167,0.9791
13168,0.5422
13169,0.6636
13170,0.2551
13171,0.9708
13172,0.5211
13173,0.449
13174,0.568
13175,0.8219
13176,0.3255
13177,0.5437
13178,0.5921
13179,0.1316
13180,0.3686
13181,0.9865
13182,0.7309
13183,0.4472
13184,0.0993
13185,0.1416
13186,0.8564
13187,0.0918
13188,0.5567
13189,0.8334
13190,0.9277
13191,0.8933
13192,0.9366
13193,0.4787
13194,0.5868
13195,0.8265
13196,0.4281
13197,0.1099
13198,0.1423
13199,0.7369
13200,0.74
13201,0.8562
13202,0.5794
13203,0.6608
13204,0.6156
13205,0.6382
13206,0.5936
13207,0.0926
13208,0.9187
13209,0.5536
13210,0.4171
13211,0.2864
13212,0.6488
13213,0.745
13214,0.4947
13215,0.8016
13216,0.8286
13217,0.4467
13218,0.9592
13219,0.2332
13220,0.2652
13221,0.9503
13222,0.7355
13223,0.7379
13224,0.7705
13225,0.4213
13226,0.8603
13227,0.1574
13228,0.7551
13229,0.6941
13230,0.7655
13231,0.23
13232,0.2703
13233,0.7222
13234,0.9295
13235,0.3851
13236,0.1629
13237,0.906
13238,0.5042
13239,0.4795
13240,0.0887
13241,0.1191
13242,0.2661
13243,0.8618
13244,0.1566
13245,0.9394
13246,0.8786
13247,0.6925
13248,0.4507
13249,0.2725
13250,0.6145
13251,0.1112
13252,0.3932
13253,0.5694
13254,0.9627
13255,0.6543
13256,0.181
13257,0.5688
13258,0.217
13259,0.6068
13260,0.3125
13261,0.7823
13262,0.6481
13263,0.5335
13264,0.3167
13265,0.4925
13266,0.8143
13267,0.4097
13268,0.6506
13269,0.4994
13270,0.4832
13271,0.6502
13272,0.3632
13273,0.6513
13274,0.9469
13275,0.7824
13276,0.6553
13277,0.3392
13278,0.8165
13279,0.4223
13280,0.9059
13281,0.816
13282,0.8006
13283,0.7943
13284,0.1215
13285,0.5343
13286,0.0774
13287,0.2817
13288,0.1242
13289,0.1667
13290,0.7755
13291,0.7206
13292,0.2052
13293,0.5735
